Price,Open,High,Low,Close
Ticker,MSFT,MSFT,MSFT,MSFT
Date,,,,
2021-03-11,224.97087205019426,229.001879123352,224.34849750846828,227.04861450195312
2021-03-12,224.0612490943871,225.79431068260828,223.31441133153996,225.72727966308594
2021-03-15,224.9708868958571,225.1911045555788,221.95479763324937,224.82725524902344
2021-03-16,226.2347458255093,229.854041015424,225.909204156804,227.6039581298828
2021-03-17,226.11025586249227,228.40823044727705,223.3143992028997,226.96241760253906
2021-03-18,222.6728878603491,224.23359433735567,220.5376986886075,220.91111755371094
2021-03-19,221.19838326764514,222.58673481626653,219.59938366501783,220.55686950683594
2021-03-22,220.48030180111087,226.82842394520614,220.35582394786778,225.95712280273438
2021-03-23,227.39330671357888,230.8019538061581,226.99116443288878,227.47947692871094
2021-03-24,227.73797515497975,227.8815921631546,225.3155375499503,225.4495849609375
2021-03-25,225.29641418401795,226.86669032919292,221.72499620085964,222.46224975585938
2021-03-26,221.70582606846494,226.64645599438444,221.70582606846494,226.4262237548828
2021-03-29,226.53154963057577,226.7326280661036,222.02179993878485,225.23895263671875
2021-03-30,223.60162615517325,223.90802858077555,221.27494300230194,221.99305725097656
2021-03-31,223.0080496391271,228.93488983497403,222.5101528687773,225.7464599609375
2021-04-01,228.33162726205853,232.51583530133811,227.92948500151644,232.0466766357422
2021-04-05,232.4392400726803,239.333149299018,232.38179326413973,238.48098754882812
2021-04-06,237.0830467757603,238.79693983718127,236.38408627016022,237.32241821289062
2021-04-07,237.27456911449357,240.2619203285823,236.6809325553028,239.2757110595703
2021-04-08,242.02370250858237,243.33545344847238,241.28643431291647,242.48329162597656
2021-04-09,242.1194446802093,245.1068104974857,241.70773277335192,244.97276306152344
2021-04-12,243.8812019063308,246.71536615587158,243.79501708514152,245.03018188476562
2021-04-13,246.32282985291565,248.17077061108847,245.91108871216403,247.50051879882812
2021-04-14,246.53347828165147,247.82606086125276,244.31210399676016,244.72381591796875
2021-04-15,246.96423946170992,248.8792105505677,246.7727598849081,248.46749877929688
2021-04-16,248.43880415204717,249.90375603586548,246.64831065184072,249.65480041503906
2021-04-19,249.1282496155156,250.36341456332264,246.85901279011068,247.73988342285156
2021-04-20,246.8590078451978,249.13782883405526,245.92066119680084,247.28030395507812
2021-04-21,247.93137119944473,249.59738711284092,246.3132178871805,249.5016326904297
2021-04-22,249.1473536226995,250.65061323164073,244.7716514338191,246.2366180419922
2021-04-23,246.91641089756044,250.39208857800716,246.3323294404998,250.04737854003906
2021-04-26,250.53575856302515,251.28259637971237,249.1091139540054,250.430419921875
2021-04-27,250.45913180637936,252.0006991948617,249.06121066923387,250.8325653076172
2021-04-28,245.192977920965,245.63344247617863,242.19605697041092,243.73760986328125
2021-04-29,244.59932929978729,245.21211962839484,238.41396459315484,241.7747344970703
2021-04-30,239.1225175880365,242.3205167691212,238.98847015559804,241.45877075195312
2021-05-03,242.62688061963894,243.5365037605011,240.44381430171563,241.15235900878906
2021-05-04,240.30021407384137,240.53001592707363,235.31170659255298,237.25540161132812
2021-05-05,238.47144697927425,238.89274313243058,235.3692018698068,235.99156188964844
2021-05-06,235.9723779697014,239.23740812996687,234.28720818218096,239.11293029785156
2021-05-07,241.43006529011436,243.488668753516,240.49173319330328,241.72689819335938
2021-05-10,240.20441954036124,241.02785778102194,236.61384836481838,236.67129516601562
2021-05-11,234.1531648123597,236.11601370401354,232.25734694226097,235.76173400878906
2021-05-12,231.8743241677581,233.99037412051345,227.94864132759164,228.83909606933594
2021-05-13,231.5200657402829,235.1585146453804,231.15621646675106,232.69776916503906
2021-05-14,235.13935162363052,238.58629154857746,235.05318141277328,237.60008239746094
2021-05-17,236.06812840418084,236.10642140799038,233.16694758064864,234.75636291503906
2021-05-18,235.80003330084318,235.9340807291474,232.5732962029695,232.7456512451172
2021-05-19,229.66501482689426,233.42702413188286,228.98363837074533,233.3214569091797
2021-05-20,234.12761065425127,237.95679107071055,234.0316351278429,236.54603576660156
2021-05-21,237.59212984793598,238.3214941013183,234.87618630622384,235.28884887695312
2021-05-24,237.8032462568259,241.03743419435494,237.53453234396076,240.67274475097656
2021-05-25,241.62286264574047,242.56336139082663,240.71115363257866,241.5748748779297
2021-05-26,241.29653187433004,242.74568324908876,240.64394515378893,241.3541259765625
2021-05-27,241.04701456893127,241.34451819821592,239.20439869133438,239.26197814941406
2021-05-28,240.88388744430432,241.920361705306,239.50192176296875,239.61708068847656
2021-06-01,241.10457966043438,241.16215911508314,237.00668560397568,237.42893981933594
2021-06-02,238.12954255758635,239.2235961900808,235.93182895373278,237.33299255371094
2021-06-03,235.33684170241455,236.41169739236216,233.20631371426092,235.80709838867188
2021-06-04,237.77446253573572,241.50768232361588,237.53453834719892,240.68234252929688
